epoch,time,train/box_loss,train/pose_loss,train/kobj_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(P),metrics/recall(P),metrics/mAP50(P),metrics/mAP50-95(P),val/box_loss,val/pose_loss,val/kobj_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1272,2596.41,0.89911,5.45474,1.24787,0.66686,1.22995,1,1,0.995,0.82815,1,1,0.995,0.5101,0.87177,3.6406,0.18786,0.43017,0.96536,0.00032228,0.00032228,0.00032228
1273,2598.28,0.88312,4.99623,1.16279,0.62064,1.23732,1,1,0.995,0.82815,1,1,0.995,0.5101,0.87177,3.6406,0.18786,0.43017,0.96536,0.00032096,0.00032096,0.00032096
1274,2600.46,0.90629,3.98442,0.9757,0.69789,1.20491,1,1,0.995,0.83581,1,1,0.995,0.50818,0.84536,3.64816,0.18703,0.41737,0.95023,0.00031964,0.00031964,0.00031964
1275,2603,0.69069,4.07137,1.16507,0.4673,1.14334,1,1,0.995,0.83745,1,1,0.995,0.50457,0.83367,3.66226,0.18387,0.41282,0.94449,0.00031832,0.00031832,0.00031832
1276,2605,0.86721,6.67814,1.30664,0.61175,1.21959,1,1,0.995,0.83662,1,1,0.995,0.50851,0.8399,3.66666,0.17765,0.41556,0.94767,0.000317,0.000317,0.000317
1277,2607.01,0.78009,4.59871,0.82928,0.5396,1.18322,1,1,0.995,0.83662,1,1,0.995,0.50851,0.8399,3.66666,0.17765,0.41556,0.94767,0.00031568,0.00031568,0.00031568
1278,2609.17,0.57625,4.42974,1.15388,0.41537,1.08823,1,1,0.995,0.83662,1,1,0.995,0.50154,0.84377,3.6626,0.17963,0.41402,0.95106,0.00031436,0.00031436,0.00031436
1279,2611.04,0.76339,6.16155,1.25811,0.60292,1.1817,1,1,0.995,0.83681,1,1,0.995,0.48625,0.86125,3.66119,0.1789,0.41747,0.96213,0.00031304,0.00031304,0.00031304
1280,2612.75,0.78808,5.97709,1.18194,0.57703,1.18211,1,1,0.995,0.83092,1,1,0.995,0.49925,0.88834,3.64682,0.18034,0.42239,0.97984,0.00031172,0.00031172,0.00031172
1281,2614.6,0.80286,5.70756,1.18719,0.56616,1.12598,1,1,0.995,0.83092,1,1,0.995,0.49925,0.88834,3.64682,0.18034,0.42239,0.97984,0.0003104,0.0003104,0.0003104
1282,2616.97,0.74169,4.78158,1.22668,0.53587,1.17676,1,1,0.995,0.81894,1,1,0.995,0.49005,0.91384,3.63482,0.18474,0.42855,0.99692,0.00030908,0.00030908,0.00030908
1283,2618.99,0.87192,4.93881,1.19668,0.69967,1.21964,1,1,0.995,0.81808,1,1,0.995,0.4897,0.94274,3.64018,0.17958,0.43207,1.01316,0.00030776,0.00030776,0.00030776
1284,2621.23,0.72414,5.09895,1.34031,0.63713,1.17189,1,1,0.995,0.81351,1,1,0.995,0.46622,0.96236,3.65854,0.17596,0.4383,1.02226,0.00030644,0.00030644,0.00030644
1285,2623.51,0.82413,4.71417,1.10337,0.53116,1.18605,1,1,0.995,0.81351,1,1,0.995,0.46622,0.96236,3.65854,0.17596,0.4383,1.02226,0.00030512,0.00030512,0.00030512
1286,2625.91,0.85786,4.25136,0.86547,0.60252,1.16283,1,1,0.995,0.81407,1,1,0.995,0.48002,0.94669,3.68451,0.17725,0.43798,1.01294,0.0003038,0.0003038,0.0003038
1287,2628.24,0.82383,5.61569,1.33278,0.63596,1.17127,1,1,0.995,0.82527,1,1,0.995,0.48037,0.90712,3.7031,0.17664,0.42101,0.99075,0.00030248,0.00030248,0.00030248
1288,2630.03,1.03758,6.65248,1.5177,0.82385,1.28342,1,1,0.995,0.8328,1,1,0.995,0.48342,0.87587,3.7304,0.16982,0.41748,0.97542,0.00030116,0.00030116,0.00030116
1289,2632.44,0.81137,5.73171,1.2431,0.62561,1.1786,1,1,0.995,0.8328,1,1,0.995,0.48342,0.87587,3.7304,0.16982,0.41748,0.97542,0.00029984,0.00029984,0.00029984
1290,2635.07,0.89817,5.01748,1.11284,0.6469,1.23951,1,1,0.995,0.83712,1,1,0.995,0.47927,0.84536,3.74901,0.17028,0.41465,0.96072,0.00029852,0.00029852,0.00029852
1291,2637.4,0.70576,5.30933,1.2523,0.52094,1.20107,1,1,0.995,0.83068,1,1,0.995,0.47054,0.82134,3.75725,0.16816,0.40558,0.9494,0.0002972,0.0002972,0.0002972
1292,2639.73,0.76395,5.89217,1.26686,0.57127,1.14802,1,1,0.995,0.83496,1,1,0.995,0.46422,0.80466,3.76004,0.17175,0.39987,0.94078,0.00029588,0.00029588,0.00029588
1293,2641.88,0.69121,5.95987,1.44063,0.58552,1.11472,1,1,0.995,0.83496,1,1,0.995,0.46422,0.80466,3.76004,0.17175,0.39987,0.94078,0.00029456,0.00029456,0.00029456
1294,2644.16,0.82465,4.97863,1.12585,0.63599,1.16931,1,1,0.995,0.8333,1,1,0.995,0.45967,0.7957,3.75479,0.17065,0.39879,0.935,0.00029324,0.00029324,0.00029324
1295,2646.49,0.68725,4.37843,1.09381,0.58074,1.18199,1,1,0.995,0.83429,1,1,0.995,0.46821,0.79437,3.74022,0.16913,0.3925,0.93362,0.00029192,0.00029192,0.00029192
1296,2648.83,0.72327,4.18722,1.23678,0.52111,1.1648,1,1,0.995,0.83404,1,1,0.995,0.46418,0.79997,3.71373,0.16808,0.39445,0.93834,0.0002906,0.0002906,0.0002906
1297,2650.86,0.71848,5.18424,1.18275,0.54793,1.14676,1,1,0.995,0.83404,1,1,0.995,0.46418,0.79997,3.71373,0.16808,0.39445,0.93834,0.00028928,0.00028928,0.00028928
1298,2653.46,0.8148,4.06349,1.01943,0.68604,1.23723,1,1,0.995,0.83322,1,1,0.995,0.46958,0.81036,3.68823,0.17109,0.3972,0.94314,0.00028796,0.00028796,0.00028796
1299,2655.67,0.90104,4.31504,1.05488,0.60549,1.24189,1,1,0.995,0.83469,1,1,0.995,0.47223,0.80683,3.66215,0.17483,0.39141,0.9407,0.00028664,0.00028664,0.00028664
1300,2658.05,0.75199,5.11997,1.14535,0.57881,1.20735,1,1,0.995,0.83818,1,1,0.995,0.48779,0.81278,3.62639,0.17194,0.38796,0.94114,0.00028532,0.00028532,0.00028532
1301,2659.87,0.79648,5.4781,1.40409,0.59593,1.16871,1,1,0.995,0.83818,1,1,0.995,0.48779,0.81278,3.62639,0.17194,0.38796,0.94114,0.000284,0.000284,0.000284
1302,2662.31,0.77075,5.65858,1.28693,0.59895,1.16867,1,1,0.995,0.83882,1,1,0.995,0.48894,0.81922,3.60256,0.16934,0.38955,0.94321,0.00028268,0.00028268,0.00028268
1303,2664.85,0.68587,4.92017,1.41551,0.49777,1.14924,1,1,0.995,0.84016,1,1,0.995,0.48894,0.83076,3.5992,0.16773,0.40018,0.94846,0.00028136,0.00028136,0.00028136
1304,2666.86,0.72794,4.75632,1.10166,0.56972,1.16084,1,1,0.995,0.83992,1,1,0.995,0.50168,0.84105,3.58757,0.16547,0.40732,0.95139,0.00028004,0.00028004,0.00028004
1305,2668.98,0.61097,5.47284,1.24053,0.46886,1.10967,1,1,0.995,0.83992,1,1,0.995,0.50168,0.84105,3.58757,0.16547,0.40732,0.95139,0.00027872,0.00027872,0.00027872
1306,2671.19,0.54133,4.92621,1.14746,0.4185,1.15561,1,1,0.995,0.84015,1,1,0.995,0.52911,0.84875,3.57741,0.16671,0.40931,0.95329,0.0002774,0.0002774,0.0002774
1307,2673.19,0.88421,5.20747,1.30625,0.6933,1.19846,1,1,0.995,0.83984,1,1,0.995,0.53578,0.85068,3.56779,0.17034,0.40551,0.95334,0.00027608,0.00027608,0.00027608
1308,2675.85,0.78108,5.49639,1.24104,0.55926,1.19776,1,1,0.995,0.84037,1,1,0.995,0.53671,0.85392,3.57278,0.16929,0.40398,0.95311,0.00027476,0.00027476,0.00027476
1309,2678.08,0.69738,5.43841,1.15578,0.49148,1.10589,1,1,0.995,0.84037,1,1,0.995,0.53671,0.85392,3.57278,0.16929,0.40398,0.95311,0.00027344,0.00027344,0.00027344
1310,2680.54,0.75333,4.31435,1.26571,0.52052,1.22825,1,1,0.995,0.84124,1,1,0.995,0.55001,0.84628,3.58477,0.16656,0.40005,0.9484,0.00027212,0.00027212,0.00027212
1311,2682.56,0.902,5.57004,1.26286,0.73963,1.20803,1,1,0.995,0.8445,1,1,0.995,0.52404,0.83387,3.59642,0.1651,0.39492,0.94242,0.0002708,0.0002708,0.0002708
1312,2684.35,0.67456,4.74472,1.05144,0.49254,1.09906,1,1,0.995,0.84491,1,1,0.995,0.52558,0.81384,3.6074,0.16934,0.40293,0.93317,0.00026948,0.00026948,0.00026948
1313,2686.37,0.78347,5.23834,1.24093,0.53315,1.17127,1,1,0.995,0.84491,1,1,0.995,0.52558,0.81384,3.6074,0.16934,0.40293,0.93317,0.00026816,0.00026816,0.00026816
1314,2688.69,0.55445,5.90374,1.1544,0.39229,1.12385,1,1,0.995,0.8477,1,1,0.995,0.51924,0.79823,3.62142,0.17128,0.4024,0.92482,0.00026684,0.00026684,0.00026684
1315,2690.74,0.71998,5.75598,1.11039,0.5029,1.15404,1,1,0.995,0.85335,1,1,0.995,0.51442,0.77248,3.62795,0.17772,0.40316,0.91288,0.00026552,0.00026552,0.00026552
1316,2693.35,0.61439,5.30166,1.22977,0.46745,1.13039,1,1,0.995,0.85282,1,1,0.995,0.51743,0.75041,3.60109,0.17896,0.39188,0.90156,0.0002642,0.0002642,0.0002642
1317,2695.49,0.73839,4.8156,1.10453,0.52157,1.12328,1,1,0.995,0.85282,1,1,0.995,0.51743,0.75041,3.60109,0.17896,0.39188,0.90156,0.00026288,0.00026288,0.00026288
1318,2697.78,0.7041,4.22881,1.02395,0.49803,1.175,1,1,0.995,0.86494,1,1,0.995,0.51957,0.73058,3.58516,0.18046,0.38584,0.89316,0.00026156,0.00026156,0.00026156
1319,2700.34,0.67178,4.07361,1.21725,0.46147,1.19308,1,1,0.995,0.86778,1,1,0.995,0.51636,0.72162,3.5518,0.18125,0.37705,0.88944,0.00026024,0.00026024,0.00026024
1320,2703.08,0.75691,3.66648,1.04363,0.56758,1.19401,1,1,0.995,0.86185,1,1,0.995,0.51385,0.72779,3.53423,0.17903,0.38158,0.89113,0.00025892,0.00025892,0.00025892
1321,2705.63,0.81266,4.20261,1.15459,0.62526,1.2487,1,1,0.995,0.86185,1,1,0.995,0.51385,0.72779,3.53423,0.17903,0.38158,0.89113,0.0002576,0.0002576,0.0002576
1322,2707.81,0.82047,3.74596,0.78363,0.56934,1.15084,1,1,0.995,0.86549,1,1,0.995,0.51733,0.74407,3.51569,0.17689,0.38722,0.89722,0.00025628,0.00025628,0.00025628
1323,2709.79,0.83995,6.49767,1.27289,0.55702,1.22562,1,1,0.995,0.8444,1,1,0.995,0.51018,0.77387,3.49729,0.18005,0.39548,0.90767,0.00025496,0.00025496,0.00025496
1324,2711.82,0.86963,5.26538,1.33093,0.65528,1.19457,1,1,0.995,0.84401,1,1,0.995,0.52732,0.81139,3.48538,0.18129,0.40779,0.92315,0.00025364,0.00025364,0.00025364
1325,2713.79,0.85591,7.20475,1.17016,0.64435,1.1524,1,1,0.995,0.84401,1,1,0.995,0.52732,0.81139,3.48538,0.18129,0.40779,0.92315,0.00025232,0.00025232,0.00025232
1326,2716.06,0.79173,5.75999,0.93356,0.55414,1.13322,1,1,0.995,0.84421,1,1,0.995,0.52855,0.83565,3.47006,0.1823,0.41548,0.93344,0.000251,0.000251,0.000251
1327,2718.8,0.89139,4.89557,1.21145,0.56029,1.2961,1,1,0.995,0.84113,1,1,0.995,0.53706,0.84843,3.47189,0.1813,0.41492,0.93922,0.00024968,0.00024968,0.00024968
1328,2721.94,0.73403,4.39869,1.26682,0.52557,1.19839,1,1,0.995,0.83508,1,1,0.995,0.53012,0.86614,3.48194,0.1762,0.4155,0.94741,0.00024836,0.00024836,0.00024836
1329,2724.5,0.73931,4.80852,1.00875,0.46617,1.19316,1,1,0.995,0.83508,1,1,0.995,0.53012,0.86614,3.48194,0.1762,0.4155,0.94741,0.00024704,0.00024704,0.00024704
1330,2727.05,0.81249,4.9166,1.19132,0.55597,1.18887,1,1,0.995,0.84355,1,1,0.995,0.53519,0.87517,3.49618,0.17228,0.42294,0.95266,0.00024572,0.00024572,0.00024572
1331,2729.16,0.62155,4.14475,1.05097,0.46483,1.11864,1,1,0.995,0.84814,1,1,0.995,0.53223,0.88862,3.51219,0.16684,0.42612,0.95946,0.0002444,0.0002444,0.0002444
1332,2731.21,0.87209,5.71203,1.34499,0.65163,1.2337,1,1,0.995,0.83522,1,1,0.995,0.53477,0.90425,3.51259,0.16338,0.434,0.96733,0.00024308,0.00024308,0.00024308
1333,2733.33,1.05036,6.69236,1.22826,0.70582,1.22543,1,1,0.995,0.83522,1,1,0.995,0.53477,0.90425,3.51259,0.16338,0.434,0.96733,0.00024176,0.00024176,0.00024176
1334,2736.16,0.74889,5.39158,1.0332,0.54709,1.1662,1,1,0.995,0.83841,1,1,0.995,0.52441,0.91555,3.51772,0.15907,0.43787,0.97287,0.00024044,0.00024044,0.00024044
1335,2738.45,0.7305,4.98526,1.04569,0.56297,1.16962,1,1,0.995,0.83435,1,1,0.995,0.51567,0.92507,3.5159,0.15651,0.44388,0.97758,0.00023912,0.00023912,0.00023912
1336,2740.91,0.76835,4.85047,0.90159,0.64703,1.07542,1,1,0.995,0.82459,1,1,0.995,0.50894,0.92644,3.52359,0.15585,0.44463,0.97828,0.0002378,0.0002378,0.0002378
1337,2742.96,0.7197,4.69522,1.16133,0.532,1.15239,1,1,0.995,0.82459,1,1,0.995,0.50894,0.92644,3.52359,0.15585,0.44463,0.97828,0.00023648,0.00023648,0.00023648
1338,2745.19,0.93224,4.97653,1.01235,0.67538,1.23134,1,1,0.995,0.82459,1,1,0.995,0.51288,0.92048,3.53833,0.15409,0.44061,0.97435,0.00023516,0.00023516,0.00023516
1339,2747.41,0.60398,5.06439,1.1261,0.4496,1.15746,1,1,0.995,0.82459,1,1,0.995,0.51381,0.91469,3.53897,0.1499,0.43483,0.97052,0.00023384,0.00023384,0.00023384
1340,2750.02,0.68245,4.63639,1.3341,0.47128,1.19002,1,1,0.995,0.82365,1,1,0.995,0.50605,0.90649,3.54725,0.14456,0.42709,0.9653,0.00023252,0.00023252,0.00023252
1341,2751.94,0.6584,4.69878,1.20067,0.51569,1.13187,1,1,0.995,0.82365,1,1,0.995,0.50605,0.90649,3.54725,0.14456,0.42709,0.9653,0.0002312,0.0002312,0.0002312
1342,2753.79,1.0284,6.34463,1.39703,0.80515,1.27391,1,1,0.995,0.83763,1,1,0.995,0.50967,0.89125,3.5552,0.14147,0.42522,0.958,0.00022988,0.00022988,0.00022988
1343,2756.15,0.54903,5.17658,1.15509,0.43292,1.13587,1,1,0.995,0.83715,1,1,0.995,0.4934,0.87628,3.56034,0.13646,0.42527,0.95237,0.00022856,0.00022856,0.00022856
1344,2758.72,0.70437,4.91362,1.09057,0.51654,1.16562,1,1,0.995,0.83682,1,1,0.995,0.50466,0.85542,3.55492,0.13381,0.42598,0.94415,0.00022724,0.00022724,0.00022724
1345,2760.86,0.82242,5.57218,1.18188,0.53808,1.21112,1,1,0.995,0.83682,1,1,0.995,0.50466,0.85542,3.55492,0.13381,0.42598,0.94415,0.00022592,0.00022592,0.00022592
1346,2763.6,0.90154,4.17804,1.16403,0.68035,1.2382,1,1,0.995,0.84476,1,1,0.995,0.50087,0.83522,3.53263,0.13369,0.41164,0.93683,0.0002246,0.0002246,0.0002246
1347,2765.69,0.67068,4.41716,1.03104,0.47926,1.1459,1,1,0.995,0.85006,1,1,0.995,0.50694,0.82333,3.53377,0.13283,0.40016,0.93269,0.00022328,0.00022328,0.00022328
1348,2767.85,0.71468,4.62985,1.10453,0.53399,1.11422,1,1,0.995,0.84548,1,1,0.995,0.5063,0.81641,3.52489,0.13432,0.39862,0.92988,0.00022196,0.00022196,0.00022196
1349,2769.49,1.01981,7.60739,1.57232,0.6983,1.22142,1,1,0.995,0.84548,1,1,0.995,0.5063,0.81641,3.52489,0.13432,0.39862,0.92988,0.00022064,0.00022064,0.00022064
1350,2771.96,0.61692,4.73672,1.17369,0.49333,1.09274,1,1,0.995,0.8451,1,1,0.995,0.50962,0.82176,3.50081,0.13707,0.40684,0.93116,0.00021932,0.00021932,0.00021932
1351,2774.39,0.80275,4.80764,1.28776,0.62675,1.23712,1,1,0.995,0.84498,1,1,0.995,0.5072,0.82926,3.49747,0.13692,0.40751,0.93361,0.000218,0.000218,0.000218
1352,2776.91,0.47654,4.61327,1.08018,0.35648,1.12633,1,1,0.995,0.84071,1,1,0.995,0.50249,0.84234,3.50041,0.13572,0.40416,0.93993,0.00021668,0.00021668,0.00021668
1353,2779.47,0.72035,4.2571,1.13889,0.5411,1.19059,1,1,0.995,0.84071,1,1,0.995,0.50249,0.84234,3.50041,0.13572,0.40416,0.93993,0.00021536,0.00021536,0.00021536
1354,2781.92,0.67826,5.07552,1.40148,0.47019,1.16857,1,1,0.995,0.84397,1,1,0.995,0.50374,0.85118,3.51141,0.13688,0.41082,0.94409,0.00021404,0.00021404,0.00021404
1355,2784.28,0.67727,4.63362,1.06883,0.49682,1.14609,1,1,0.995,0.84453,1,1,0.995,0.48907,0.85787,3.51954,0.14025,0.4055,0.94717,0.00021272,0.00021272,0.00021272
1356,2786.27,0.80663,6.29468,1.15704,0.60245,1.15603,1,1,0.995,0.84918,1,1,0.995,0.48673,0.87604,3.53107,0.14477,0.41636,0.95653,0.0002114,0.0002114,0.0002114
1357,2788.5,0.67216,4.6801,1.03599,0.5307,1.10371,1,1,0.995,0.84918,1,1,0.995,0.48673,0.87604,3.53107,0.14477,0.41636,0.95653,0.00021008,0.00021008,0.00021008
1358,2790.17,1.15161,5.92431,1.37951,0.74884,1.25957,1,1,0.995,0.84752,1,1,0.995,0.49107,0.89131,3.52658,0.15075,0.42748,0.96381,0.00020876,0.00020876,0.00020876
1359,2792.73,0.74263,4.8925,1.10198,0.52952,1.16116,1,1,0.995,0.8431,1,1,0.995,0.46542,0.91563,3.5492,0.15022,0.44172,0.97619,0.00020744,0.00020744,0.00020744
1360,2794.85,0.82104,5.18876,1.32413,0.56632,1.18571,1,1,0.995,0.84181,1,1,0.995,0.47234,0.93757,3.55108,0.15475,0.44872,0.98788,0.00020612,0.00020612,0.00020612
1361,2797.15,0.73679,4.22378,0.96481,0.56973,1.19008,1,1,0.995,0.84181,1,1,0.995,0.47234,0.93757,3.55108,0.15475,0.44872,0.98788,0.0002048,0.0002048,0.0002048
1362,2799.91,0.73112,5.09048,1.23032,0.51757,1.28526,1,1,0.995,0.84163,1,1,0.995,0.48246,0.9517,3.56414,0.15845,0.44794,0.99686,0.00020348,0.00020348,0.00020348
1363,2801.92,0.84896,5.02106,1.18576,0.62838,1.19688,1,1,0.995,0.83195,1,1,0.995,0.47989,0.97151,3.58825,0.15792,0.45658,1.01039,0.00020216,0.00020216,0.00020216
1364,2803.69,0.9043,5.8357,1.35514,0.70825,1.25313,1,1,0.995,0.831,1,1,0.995,0.49265,0.98239,3.58322,0.15668,0.46489,1.01923,0.00020084,0.00020084,0.00020084
1365,2806.04,0.583,4.16174,1.21334,0.41368,1.1347,1,1,0.995,0.831,1,1,0.995,0.49265,0.98239,3.58322,0.15668,0.46489,1.01923,0.00019952,0.00019952,0.00019952
1366,2808.43,0.63643,4.56492,1.16845,0.59229,1.15355,1,1,0.995,0.83452,1,1,0.995,0.50394,0.97238,3.57231,0.15944,0.45188,1.01422,0.0001982,0.0001982,0.0001982
1367,2810.93,0.74205,4.05723,1.22852,0.5375,1.23018,1,1,0.995,0.8372,1,1,0.995,0.50968,0.96396,3.55908,0.16033,0.43813,1.0087,0.00019688,0.00019688,0.00019688
1368,2813.3,0.58395,3.68999,0.93374,0.51089,1.18055,1,1,0.995,0.84259,1,1,0.995,0.51419,0.95787,3.55555,0.16184,0.42927,1.00651,0.00019556,0.00019556,0.00019556
1369,2815.86,0.76821,4.35893,0.99467,0.5183,1.22468,1,1,0.995,0.84259,1,1,0.995,0.51419,0.95787,3.55555,0.16184,0.42927,1.00651,0.00019424,0.00019424,0.00019424
1370,2818.32,0.64716,4.22704,1.12556,0.42688,1.18129,1,1,0.995,0.84715,1,1,0.995,0.52552,0.95006,3.55448,0.16118,0.4146,1.00166,0.00019292,0.00019292,0.00019292
1371,2820.81,0.53756,5.20406,1.09476,0.46741,1.12446,1,1,0.995,0.83752,1,1,0.995,0.51781,0.93478,3.5463,0.16154,0.40523,0.99411,0.0001916,0.0001916,0.0001916
1372,2822.9,0.79754,5.40665,1.29266,0.59384,1.13694,1,1,0.995,0.83465,1,1,0.995,0.50774,0.92511,3.53861,0.16418,0.40349,0.99032,0.00019028,0.00019028,0.00019028
1373,2824.97,0.86499,5.5641,1.227,0.66591,1.17458,1,1,0.995,0.83465,1,1,0.995,0.50774,0.92511,3.53861,0.16418,0.40349,0.99032,0.00018896,0.00018896,0.00018896
1374,2827.45,0.66453,4.66752,1.12206,0.53221,1.13616,1,1,0.995,0.83841,1,1,0.995,0.50216,0.91578,3.53448,0.16495,0.40942,0.98564,0.00018764,0.00018764,0.00018764
1375,2829.94,0.56714,4.5358,0.84289,0.44899,1.12844,1,1,0.995,0.85912,1,1,0.995,0.517,0.88781,3.50741,0.16815,0.40709,0.97019,0.00018632,0.00018632,0.00018632
1376,2832.31,0.62563,4.90186,1.09132,0.43986,1.13572,1,1,0.995,0.8574,1,1,0.995,0.52953,0.85615,3.51288,0.1701,0.38772,0.95286,0.000185,0.000185,0.000185
1377,2834.41,0.72154,6.5966,1.14874,0.51218,1.11622,1,1,0.995,0.8574,1,1,0.995,0.52953,0.85615,3.51288,0.1701,0.38772,0.95286,0.00018368,0.00018368,0.00018368
1378,2836.68,0.97142,5.32763,1.17178,0.755,1.28553,1,1,0.995,0.85838,1,1,0.995,0.54633,0.84134,3.52714,0.16386,0.38094,0.94471,0.00018236,0.00018236,0.00018236
1379,2838.62,0.67139,4.82376,1.22626,0.50326,1.19965,1,1,0.995,0.86417,1,1,0.995,0.53782,0.82642,3.52402,0.16298,0.36981,0.93689,0.00018104,0.00018104,0.00018104
1380,2841.18,0.74246,4.86804,1.08614,0.57389,1.1731,1,1,0.995,0.8537,1,1,0.995,0.54827,0.8394,3.5439,0.15486,0.36459,0.94324,0.00017972,0.00017972,0.00017972
1381,2843.11,0.41323,4.96366,0.91016,0.39253,1.06822,1,1,0.995,0.8537,1,1,0.995,0.54827,0.8394,3.5439,0.15486,0.36459,0.94324,0.0001784,0.0001784,0.0001784
1382,2845.29,0.82258,4.18093,1.03775,0.53205,1.18429,1,1,0.995,0.85086,1,1,0.995,0.54762,0.85033,3.53037,0.16016,0.36145,0.9495,0.00017708,0.00017708,0.00017708
1383,2847.54,0.68925,4.20143,0.99514,0.48689,1.11208,1,1,0.995,0.85086,1,1,0.995,0.54714,0.86487,3.52057,0.15922,0.36222,0.95611,0.00017576,0.00017576,0.00017576
1384,2849.36,0.72237,5.12449,1.23966,0.5286,1.14038,1,1,0.995,0.85123,1,1,0.995,0.54862,0.87624,3.5121,0.16189,0.3683,0.96266,0.00017444,0.00017444,0.00017444
1385,2851.5,0.72722,3.88009,1.01538,0.52945,1.16214,1,1,0.995,0.85123,1,1,0.995,0.54862,0.87624,3.5121,0.16189,0.3683,0.96266,0.00017312,0.00017312,0.00017312
1386,2853.42,0.70816,5.78812,1.35448,0.63632,1.15347,1,1,0.995,0.85262,1,1,0.995,0.5377,0.87982,3.50143,0.16332,0.37236,0.96547,0.0001718,0.0001718,0.0001718
1387,2855.6,0.85638,6.26579,1.28636,0.63695,1.13996,1,1,0.995,0.84671,1,1,0.995,0.53125,0.88171,3.50514,0.16347,0.37525,0.96609,0.00017048,0.00017048,0.00017048
1388,2857.44,0.72738,4.54768,1.15236,0.61237,1.13174,1,1,0.995,0.85054,1,1,0.995,0.53541,0.89381,3.50749,0.15822,0.38075,0.97122,0.00016916,0.00016916,0.00016916
1389,2859.7,0.61265,4.22448,0.93314,0.46056,1.05793,1,1,0.995,0.85054,1,1,0.995,0.53541,0.89381,3.50749,0.15822,0.38075,0.97122,0.00016784,0.00016784,0.00016784
1390,2861.7,0.55276,3.88768,0.99091,0.48438,1.08859,1,1,0.995,0.85054,1,1,0.995,0.5327,0.89682,3.50914,0.15661,0.37513,0.97253,0.00016652,0.00016652,0.00016652
1391,2864.19,0.68777,3.69013,0.99576,0.51947,1.12426,1,1,0.995,0.84738,1,1,0.995,0.5273,0.89183,3.51334,0.15451,0.36944,0.96854,0.0001652,0.0001652,0.0001652
1392,2866.91,0.77241,4.82614,0.96858,0.50405,1.13455,1,1,0.995,0.84661,1,1,0.995,0.52552,0.87375,3.51365,0.15268,0.3655,0.95693,0.00016388,0.00016388,0.00016388
1393,2869.07,0.59597,5.06716,1.06526,0.48969,1.15052,1,1,0.995,0.84661,1,1,0.995,0.52552,0.87375,3.51365,0.15268,0.3655,0.95693,0.00016256,0.00016256,0.00016256
1394,2871.04,0.82743,4.94935,1.2814,0.57201,1.23696,1,1,0.995,0.84631,1,1,0.995,0.51446,0.87001,3.51782,0.1504,0.36338,0.95331,0.00016124,0.00016124,0.00016124
1395,2873.82,0.67097,5.18633,1.22421,0.46026,1.18996,1,1,0.995,0.84916,1,1,0.995,0.54101,0.86096,3.5269,0.14477,0.35786,0.94895,0.00015992,0.00015992,0.00015992
1396,2876.11,0.57148,4.87295,1.40341,0.45987,1.09048,1,1,0.995,0.85024,1,1,0.995,0.53769,0.85357,3.53193,0.14222,0.3503,0.94529,0.0001586,0.0001586,0.0001586
1397,2878.3,0.73974,4.44558,0.87172,0.49912,1.13498,1,1,0.995,0.85024,1,1,0.995,0.53769,0.85357,3.53193,0.14222,0.3503,0.94529,0.00015728,0.00015728,0.00015728
1398,2880.5,0.75942,4.7021,1.44187,0.54837,1.20269,1,1,0.995,0.85482,1,1,0.995,0.52092,0.84261,3.52535,0.14329,0.35357,0.94004,0.00015596,0.00015596,0.00015596
1399,2882.71,0.77484,4.10625,1.1361,0.64099,1.17542,1,1,0.995,0.85481,1,1,0.995,0.52495,0.83674,3.52359,0.13741,0.353,0.93827,0.00015464,0.00015464,0.00015464
1400,2885.38,0.60254,3.99204,0.89394,0.46708,1.10019,1,1,0.995,0.86151,1,1,0.995,0.51946,0.8262,3.51754,0.13623,0.35198,0.93513,0.00015332,0.00015332,0.00015332
1401,2887.85,0.64483,4.36645,0.95858,0.57514,1.15576,1,1,0.995,0.86151,1,1,0.995,0.51946,0.8262,3.51754,0.13623,0.35198,0.93513,0.000152,0.000152,0.000152
1402,2890.25,0.78078,4.70528,1.08731,0.61457,1.15479,1,1,0.995,0.86546,1,1,0.995,0.51921,0.81921,3.51283,0.13759,0.35369,0.93374,0.00015068,0.00015068,0.00015068
1403,2892.61,0.6113,3.8839,0.80403,0.52588,1.15052,1,1,0.995,0.86522,1,1,0.995,0.52446,0.81929,3.52265,0.14009,0.35779,0.93444,0.00014936,0.00014936,0.00014936
1404,2894.64,0.752,4.08472,1.20467,0.59241,1.21085,1,1,0.995,0.86262,1,1,0.995,0.53012,0.82549,3.54816,0.13854,0.36373,0.93836,0.00014804,0.00014804,0.00014804
1405,2896.86,0.73582,4.21399,1.22721,0.56503,1.15071,1,1,0.995,0.86262,1,1,0.995,0.53012,0.82549,3.54816,0.13854,0.36373,0.93836,0.00014672,0.00014672,0.00014672
1406,2898.8,0.50149,4.5284,0.93741,0.42616,1.09009,1,1,0.995,0.86314,1,1,0.995,0.53324,0.83605,3.56976,0.13942,0.3651,0.94258,0.0001454,0.0001454,0.0001454
